Station,StationName,Date,TMax,TMin
GHCND:USC00190120,AMHERST MA US,19881109,53,40
GHCND:USC00190120,AMHERST MA US,19881110,57,30
GHCND:USC00190120,AMHERST MA US,19881111,56,38
GHCND:USC00190120,AMHERST MA US,19881112,50,22
GHCND:USC00190120,AMHERST MA US,19881113,47,21
GHCND:USC00190120,AMHERST MA US,19881114,63,20
GHCND:USC00190120,AMHERST MA US,19881115,62,32
GHCND:USC00190120,AMHERST MA US,19881116,54,25
GHCND:USC00190120,AMHERST MA US,19881117,61,41
GHCND:USC00190120,AMHERST MA US,19881118,49,30
GHCND:USC00190120,AMHERST MA US,19881119,47,26
GHCND:USC00190120,AMHERST MA US,19881120,41,26
GHCND:USC00190120,AMHERST MA US,19881121,48,27
GHCND:USC00190120,AMHERST MA US,19881122,47,29
GHCND:USC00190120,AMHERST MA US,19881123,47,18
GHCND:USC00190120,AMHERST MA US,19881124,45,24
GHCND:USC00190120,AMHERST MA US,19881125,47,24
GHCND:USC00190120,AMHERST MA US,19881126,54,19
GHCND:USC00190120,AMHERST MA US,19881127,57,18
GHCND:USC00190120,AMHERST MA US,19881128,59,18
GHCND:USC00190120,AMHERST MA US,19881129,46,37
GHCND:USC00190120,AMHERST MA US,19881130,47,22
GHCND:USC00190120,AMHERST MA US,19881201,48,25
GHCND:USC00190120,AMHERST MA US,19881202,47,27
GHCND:USC00190120,AMHERST MA US,19881203,48,21
GHCND:USC00190120,AMHERST MA US,19881204,48,22
GHCND:USC00190120,AMHERST MA US,19881205,33,15
GHCND:USC00190120,AMHERST MA US,19881206,37,15
GHCND:USC00190120,AMHERST MA US,19881207,55,20
GHCND:USC00190120,AMHERST MA US,19881208,53,30
GHCND:USC00190120,AMHERST MA US,19881209,40,23
GHCND:USC00190120,AMHERST MA US,19881210,31,11
GHCND:USC00190120,AMHERST MA US,19881211,32,12
GHCND:USC00190120,AMHERST MA US,19881212,18,-4
GHCND:USC00190120,AMHERST MA US,19881213,21,1
GHCND:USC00190120,AMHERST MA US,19881214,40,20
GHCND:USC00190120,AMHERST MA US,19881215,44,32
GHCND:USC00190120,AMHERST MA US,19881216,39,8
GHCND:USC00190120,AMHERST MA US,19881217,22,4
GHCND:USC00190120,AMHERST MA US,19881218,26,-5
GHCND:USC00190120,AMHERST MA US,19881219,32,-4
GHCND:USC00190120,AMHERST MA US,19881220,45,11
GHCND:USC00190120,AMHERST MA US,19881221,53,40
GHCND:USC00190120,AMHERST MA US,19881222,50,25
GHCND:USC00190120,AMHERST MA US,19881223,34,30
GHCND:USC00190120,AMHERST MA US,19881224,34,24
GHCND:USC00190120,AMHERST MA US,19881225,45,23
GHCND:USC00190120,AMHERST MA US,19881226,43,28
GHCND:USC00190120,AMHERST MA US,19881227,32,15
GHCND:USC00190120,AMHERST MA US,19881228,53,23
GHCND:USC00190120,AMHERST MA US,19881229,50,29
GHCND:USC00190120,AMHERST MA US,19881230,35,18
GHCND:USC00190120,AMHERST MA US,19881231,38,17
GHCND:USC00190120,AMHERST MA US,19890101,38,17
GHCND:USC00190120,AMHERST MA US,19890102,32,7
GHCND:USC00190120,AMHERST MA US,19890103,34,18
GHCND:USC00190120,AMHERST MA US,19890104,33,12
GHCND:USC00190120,AMHERST MA US,19890105,20,2
GHCND:USC00190120,AMHERST MA US,19890106,21,1
GHCND:USC00190120,AMHERST MA US,19890107,29,19
GHCND:USC00190120,AMHERST MA US,19890108,38,19
GHCND:USC00190120,AMHERST MA US,19890109,46,18
GHCND:USC00190120,AMHERST MA US,19890110,32,16
GHCND:USC00190120,AMHERST MA US,19890111,34,17
GHCND:USC00190120,AMHERST MA US,19890112,34,16
GHCND:USC00190120,AMHERST MA US,19890113,41,11
GHCND:USC00190120,AMHERST MA US,19890114,40,9
GHCND:USC00190120,AMHERST MA US,19890115,47,9
GHCND:USC00190120,AMHERST MA US,19890116,52,8
GHCND:USC00190120,AMHERST MA US,19890117,43,24
GHCND:USC00190120,AMHERST MA US,19890118,44,27
GHCND:USC00190120,AMHERST MA US,19890119,45,31
GHCND:USC00190120,AMHERST MA US,19890120,47,25
GHCND:USC00190120,AMHERST MA US,19890121,18,7
GHCND:USC00190120,AMHERST MA US,19890122,45,7
GHCND:USC00190120,AMHERST MA US,19890123,47,14
GHCND:USC00190120,AMHERST MA US,19890124,54,16
GHCND:USC00190120,AMHERST MA US,19890125,54,28
GHCND:USC00190120,AMHERST MA US,19890126,37,20
GHCND:USC00190120,AMHERST MA US,19890127,40,32
GHCND:USC00190120,AMHERST MA US,19890128,43,19
GHCND:USC00190120,AMHERST MA US,19890129,52,19
GHCND:USC00190120,AMHERST MA US,19890130,52,31
GHCND:USC00190120,AMHERST MA US,19890131,46,27
GHCND:USC00190120,AMHERST MA US,19890201,66,36
GHCND:USC00190120,AMHERST MA US,19890202,66,31
GHCND:USC00190120,AMHERST MA US,19890203,33,26
GHCND:USC00190120,AMHERST MA US,19890204,23,15
GHCND:USC00190120,AMHERST MA US,19890205,23,12
GHCND:USC00190120,AMHERST MA US,19890206,34,13
GHCND:USC00190120,AMHERST MA US,19890207,34,23
GHCND:USC00190120,AMHERST MA US,19890208,33,4
GHCND:USC00190120,AMHERST MA US,19890209,33,5
GHCND:USC00190120,AMHERST MA US,19890210,27,7
GHCND:USC00190120,AMHERST MA US,19890211,36,11
GHCND:USC00190120,AMHERST MA US,19890212,38,17
GHCND:USC00190120,AMHERST MA US,19890213,37,10
GHCND:USC00190120,AMHERST MA US,19890214,50,29
GHCND:USC00190120,AMHERST MA US,19890215,50,32
GHCND:USC00190120,AMHERST MA US,19890216,36,31
GHCND:USC00190120,AMHERST MA US,19890217,33,10
GHCND:USC00190120,AMHERST MA US,19890218,28,4
GHCND:USC00190120,AMHERST MA US,19890219,36,18
GHCND:USC00190120,AMHERST MA US,19890220,42,14
GHCND:USC00190120,AMHERST MA US,19890221,43,32
GHCND:USC00190120,AMHERST MA US,19890222,55,37
GHCND:USC00190120,AMHERST MA US,19890223,40,29
GHCND:USC00190120,AMHERST MA US,19890224,36,14
GHCND:USC00190120,AMHERST MA US,19890225,29,15
GHCND:USC00190120,AMHERST MA US,19890226,30,18
GHCND:USC00190120,AMHERST MA US,19890227,37,4
GHCND:USC00190120,AMHERST MA US,19890228,38,10
GHCND:USC00190120,AMHERST MA US,19890301,38,18
GHCND:USC00190120,AMHERST MA US,19890302,35,14
GHCND:USC00190120,AMHERST MA US,19890303,36,22
GHCND:USC00190120,AMHERST MA US,19890304,36,27
GHCND:USC00190120,AMHERST MA US,19890305,37,28
GHCND:USC00190120,AMHERST MA US,19890306,37,22
GHCND:USC00190120,AMHERST MA US,19890307,26,3
GHCND:USC00190120,AMHERST MA US,19890308,31,6
GHCND:USC00190120,AMHERST MA US,19890309,40,8
GHCND:USC00190120,AMHERST MA US,19890310,43,20
GHCND:USC00190120,AMHERST MA US,19890311,48,18
GHCND:USC00190120,AMHERST MA US,19890312,49,14
GHCND:USC00190120,AMHERST MA US,19890313,48,14
GHCND:USC00190120,AMHERST MA US,19890314,52,22
GHCND:USC00190120,AMHERST MA US,19890315,53,38
GHCND:USC00190120,AMHERST MA US,19890316,54,34
GHCND:USC00190120,AMHERST MA US,19890317,65,20
GHCND:USC00190120,AMHERST MA US,19890318,65,37
GHCND:USC00190120,AMHERST MA US,19890319,65,12
GHCND:USC00190120,AMHERST MA US,19890320,48,15
GHCND:USC00190120,AMHERST MA US,19890321,60,22
GHCND:USC00190120,AMHERST MA US,19890322,44,12
GHCND:USC00190120,AMHERST MA US,19890323,48,15
GHCND:USC00190120,AMHERST MA US,19890324,48,25
GHCND:USC00190120,AMHERST MA US,19890325,57,31
GHCND:USC00190120,AMHERST MA US,19890326,58,28
GHCND:USC00190120,AMHERST MA US,19890327,67,25
GHCND:USC00190120,AMHERST MA US,19890328,78,34
GHCND:USC00190120,AMHERST MA US,19890329,79,62
GHCND:USC00190120,AMHERST MA US,19890330,67,34
GHCND:USC00190120,AMHERST MA US,19890331,38,32
GHCND:USC00190120,AMHERST MA US,19890401,45,33
GHCND:USC00190120,AMHERST MA US,19890402,55,23
GHCND:USC00190120,AMHERST MA US,19890403,56,23
GHCND:USC00190120,AMHERST MA US,19890404,48,40
GHCND:USC00190120,AMHERST MA US,19890405,65,46
GHCND:USC00190120,AMHERST MA US,19890406,67,48
GHCND:USC00190120,AMHERST MA US,19890407,54,36
GHCND:USC00190120,AMHERST MA US,19890408,54,34
GHCND:USC00190120,AMHERST MA US,19890409,50,25
GHCND:USC00190120,AMHERST MA US,19890410,51,24
GHCND:USC00190120,AMHERST MA US,19890411,46,23
GHCND:USC00190120,AMHERST MA US,19890412,50,20
GHCND:USC00190120,AMHERST MA US,19890413,52,35
GHCND:USC00190120,AMHERST MA US,19890414,56,32
GHCND:USC00190120,AMHERST MA US,19890415,54,28
GHCND:USC00190120,AMHERST MA US,19890416,44,29
GHCND:USC00190120,AMHERST MA US,19890417,69,29
GHCND:USC00190120,AMHERST MA US,19890418,70,42
GHCND:USC00190120,AMHERST MA US,19890419,67,29
GHCND:USC00190120,AMHERST MA US,19890420,67,28
GHCND:USC00190120,AMHERST MA US,19890421,62,27
GHCND:USC00190120,AMHERST MA US,19890422,63,24
GHCND:USC00190120,AMHERST MA US,19890423,45,19
GHCND:USC00190120,AMHERST MA US,19890424,55,19
GHCND:USC00190120,AMHERST MA US,19890425,60,20
GHCND:USC00190120,AMHERST MA US,19890426,67,29
GHCND:USC00190120,AMHERST MA US,19890427,68,34
GHCND:USC00190120,AMHERST MA US,19890428,65,29
GHCND:USC00190120,AMHERST MA US,19890429,63,32
GHCND:USC00190120,AMHERST MA US,19890430,61,33
GHCND:USC00190120,AMHERST MA US,19890501,68,33
GHCND:USC00190120,AMHERST MA US,19890502,65,48
GHCND:USC00190120,AMHERST MA US,19890503,57,47
GHCND:USC00190120,AMHERST MA US,19890504,69,34
GHCND:USC00190120,AMHERST MA US,19890505,70,38
GHCND:USC00190120,AMHERST MA US,19890506,68,52
GHCND:USC00190120,AMHERST MA US,19890507,74,52
GHCND:USC00190120,AMHERST MA US,19890508,64,37
GHCND:USC00190120,AMHERST MA US,19890509,65,38
GHCND:USC00190120,AMHERST MA US,19890510,66,46
GHCND:USC00190120,AMHERST MA US,19890511,55,43
GHCND:USC00190120,AMHERST MA US,19890512,66,51
GHCND:USC00190120,AMHERST MA US,19890513,66,52
GHCND:USC00190120,AMHERST MA US,19890514,70,43
GHCND:USC00190120,AMHERST MA US,19890515,74,43
GHCND:USC00190120,AMHERST MA US,19890516,75,47
GHCND:USC00190120,AMHERST MA US,19890517,80,55
GHCND:USC00190120,AMHERST MA US,19890518,85,46
GHCND:USC00190120,AMHERST MA US,19890519,87,50
GHCND:USC00190120,AMHERST MA US,19890520,88,49
GHCND:USC00190120,AMHERST MA US,19890521,87,45
GHCND:USC00190120,AMHERST MA US,19890522,81,46
GHCND:USC00190120,AMHERST MA US,19890523,78,43
GHCND:USC00190120,AMHERST MA US,19890524,76,52
GHCND:USC00190120,AMHERST MA US,19890525,77,55
GHCND:USC00190120,AMHERST MA US,19890526,80,61
GHCND:USC00190120,AMHERST MA US,19890527,77,52
GHCND:USC00190120,AMHERST MA US,19890528,62,49
GHCND:USC00190120,AMHERST MA US,19890529,80,44
GHCND:USC00190120,AMHERST MA US,19890530,78,53
GHCND:USC00190120,AMHERST MA US,19890531,78,59
GHCND:USC00190120,AMHERST MA US,19890601,82,61
GHCND:USC00190120,AMHERST MA US,19890603,87,52
GHCND:USC00190120,AMHERST MA US,19890604,83,62
GHCND:USC00190120,AMHERST MA US,19890605,80,45
GHCND:USC00190120,AMHERST MA US,19890606,78,58
GHCND:USC00190120,AMHERST MA US,19890607,69,60
GHCND:USC00190120,AMHERST MA US,19890608,69,57
GHCND:USC00190120,AMHERST MA US,19890609,69,62
GHCND:USC00190120,AMHERST MA US,19890610,69,53
GHCND:USC00190120,AMHERST MA US,19890611,76,52
GHCND:USC00190120,AMHERST MA US,19890612,79,53
GHCND:USC00190120,AMHERST MA US,19890613,78,43
GHCND:USC00190120,AMHERST MA US,19890614,70,53
GHCND:USC00190120,AMHERST MA US,19890615,70,53
GHCND:USC00190120,AMHERST MA US,19890616,61,52
GHCND:USC00190120,AMHERST MA US,19890617,82,60
GHCND:USC00190120,AMHERST MA US,19890618,82,63
GHCND:USC00190120,AMHERST MA US,19890619,81,53
GHCND:USC00190120,AMHERST MA US,19890620,84,57
GHCND:USC00190120,AMHERST MA US,19890621,84,61
GHCND:USC00190120,AMHERST MA US,19890622,88,69
GHCND:USC00190120,AMHERST MA US,19890623,89,64
GHCND:USC00190120,AMHERST MA US,19890624,89,71
GHCND:USC00190120,AMHERST MA US,19890625,82,55
GHCND:USC00190120,AMHERST MA US,19890626,87,53
GHCND:USC00190120,AMHERST MA US,19890627,90,63
GHCND:USC00190120,AMHERST MA US,19890628,91,66
GHCND:USC00190120,AMHERST MA US,19890629,78,58
GHCND:USC00190120,AMHERST MA US,19890630,79,47
GHCND:USC00190120,AMHERST MA US,19890701,81,53
GHCND:USC00190120,AMHERST MA US,19890702,89,52
GHCND:USC00190120,AMHERST MA US,19890703,90,60
GHCND:USC00190120,AMHERST MA US,19890704,90,45
GHCND:USC00190120,AMHERST MA US,19890705,84,64
GHCND:USC00190120,AMHERST MA US,19890706,75,45
GHCND:USC00190120,AMHERST MA US,19890707,89,63
GHCND:USC00190120,AMHERST MA US,19890708,90,65
GHCND:USC00190120,AMHERST MA US,19890709,81,54
GHCND:USC00190120,AMHERST MA US,19890710,84,55
GHCND:USC00190120,AMHERST MA US,19890711,84,58
GHCND:USC00190120,AMHERST MA US,19890712,84,52
GHCND:USC00190120,AMHERST MA US,19890713,86,53
GHCND:USC00190120,AMHERST MA US,19890714,86,51
GHCND:USC00190120,AMHERST MA US,19890715,79,54
GHCND:USC00190120,AMHERST MA US,19890716,80,55
GHCND:USC00190120,AMHERST MA US,19890717,77,57
GHCND:USC00190120,AMHERST MA US,19890718,79,54
GHCND:USC00190120,AMHERST MA US,19890719,85,63
GHCND:USC00190120,AMHERST MA US,19890720,84,64
GHCND:USC00190120,AMHERST MA US,19890721,73,63
GHCND:USC00190120,AMHERST MA US,19890722,82,63
GHCND:USC00190120,AMHERST MA US,19890723,88,67
GHCND:USC00190120,AMHERST MA US,19890724,90,59
GHCND:USC00190120,AMHERST MA US,19890725,91,68
GHCND:USC00190120,AMHERST MA US,19890726,93,67
GHCND:USC00190120,AMHERST MA US,19890727,94,67
GHCND:USC00190120,AMHERST MA US,19890728,92,68
GHCND:USC00190120,AMHERST MA US,19890729,84,52
GHCND:USC00190120,AMHERST MA US,19890730,84,34
GHCND:USC00190120,AMHERST MA US,19890731,80,53
GHCND:USC00190120,AMHERST MA US,19890801,82,56
GHCND:USC00190120,AMHERST MA US,19890802,81,54
GHCND:USC00190120,AMHERST MA US,19890803,85,60
GHCND:USC00190120,AMHERST MA US,19890804,90,65
GHCND:USC00190120,AMHERST MA US,19890805,90,72
GHCND:USC00190120,AMHERST MA US,19890806,91,67
GHCND:USC00190120,AMHERST MA US,19890807,88,68
GHCND:USC00190120,AMHERST MA US,19890808,78,53
GHCND:USC00190120,AMHERST MA US,19890809,75,43
GHCND:USC00190120,AMHERST MA US,19890810,80,48
GHCND:USC00190120,AMHERST MA US,19890811,82,57
GHCND:USC00190120,AMHERST MA US,19890812,67,55
GHCND:USC00190120,AMHERST MA US,19890813,79,61
GHCND:USC00190120,AMHERST MA US,19890814,83,59
GHCND:USC00190120,AMHERST MA US,19890815,85,67
GHCND:USC00190120,AMHERST MA US,19890816,85,70
GHCND:USC00190120,AMHERST MA US,19890817,83,58
GHCND:USC00190120,AMHERST MA US,19890818,83,55
GHCND:USC00190120,AMHERST MA US,19890819,79,57
GHCND:USC00190120,AMHERST MA US,19890820,81,55
GHCND:USC00190120,AMHERST MA US,19890821,85,67
GHCND:USC00190120,AMHERST MA US,19890822,85,61
GHCND:USC00190120,AMHERST MA US,19890823,83,63
GHCND:USC00190120,AMHERST MA US,19890824,84,50
GHCND:USC00190120,AMHERST MA US,19890825,78,43
GHCND:USC00190120,AMHERST MA US,19890826,76,42
GHCND:USC00190120,AMHERST MA US,19890827,76,39
GHCND:USC00190120,AMHERST MA US,19890828,76,54
GHCND:USC00190120,AMHERST MA US,19890829,77,61
GHCND:USC00190120,AMHERST MA US,19890830,84,61
GHCND:USC00190120,AMHERST MA US,19890831,82,53
GHCND:USC00190120,AMHERST MA US,19890901,80,52
GHCND:USC00190120,AMHERST MA US,19890902,79,66
GHCND:USC00190120,AMHERST MA US,19890903,78,44
GHCND:USC00190120,AMHERST MA US,19890904,74,44
GHCND:USC00190120,AMHERST MA US,19890905,73,43
GHCND:USC00190120,AMHERST MA US,19890906,74,43
GHCND:USC00190120,AMHERST MA US,19890907,78,45
GHCND:USC00190120,AMHERST MA US,19890908,90,62
GHCND:USC00190120,AMHERST MA US,19890909,90,53
GHCND:USC00190120,AMHERST MA US,19890910,94,67
GHCND:USC00190120,AMHERST MA US,19890911,91,65
GHCND:USC00190120,AMHERST MA US,19890912,84,66
GHCND:USC00190120,AMHERST MA US,19890913,80,53
GHCND:USC00190120,AMHERST MA US,19890914,81,46
GHCND:USC00190120,AMHERST MA US,19890915,69,58
GHCND:USC00190120,AMHERST MA US,19890916,72,55
GHCND:USC00190120,AMHERST MA US,19890917,69,56
GHCND:USC00190120,AMHERST MA US,19890918,72,59
GHCND:USC00190120,AMHERST MA US,19890919,70,57
GHCND:USC00190120,AMHERST MA US,19890920,69,59
GHCND:USC00190120,AMHERST MA US,19890921,78,67
GHCND:USC00190120,AMHERST MA US,19890922,80,67
GHCND:USC00190120,AMHERST MA US,19890923,80,53
GHCND:USC00190120,AMHERST MA US,19890924,57,40
GHCND:USC00190120,AMHERST MA US,19890925,66,36
GHCND:USC00190120,AMHERST MA US,19890926,64,53
GHCND:USC00190120,AMHERST MA US,19890927,66,38
GHCND:USC00190120,AMHERST MA US,19890928,63,32
GHCND:USC00190120,AMHERST MA US,19890929,76,43
GHCND:USC00190120,AMHERST MA US,19890930,76,40
GHCND:USC00190120,AMHERST MA US,19891001,70,39
GHCND:USC00190120,AMHERST MA US,19891002,69,48
GHCND:USC00190120,AMHERST MA US,19891003,66,61
GHCND:USC00190120,AMHERST MA US,19891004,62,42
GHCND:USC00190120,AMHERST MA US,19891005,62,38
GHCND:USC00190120,AMHERST MA US,19891006,68,47
GHCND:USC00190120,AMHERST MA US,19891007,70,49
GHCND:USC00190120,AMHERST MA US,19891008,59,43
GHCND:USC00190120,AMHERST MA US,19891009,53,31
GHCND:USC00190120,AMHERST MA US,19891010,56,26
GHCND:USC00190120,AMHERST MA US,19891011,57,42
GHCND:USC00190120,AMHERST MA US,19891012,66,32
GHCND:USC00190120,AMHERST MA US,19891013,73,38
GHCND:USC00190120,AMHERST MA US,19891014,72,35
GHCND:USC00190120,AMHERST MA US,19891015,63,48
GHCND:USC00190120,AMHERST MA US,19891016,63,54
GHCND:USC00190120,AMHERST MA US,19891017,65,50
GHCND:USC00190120,AMHERST MA US,19891018,54,40
GHCND:USC00190120,AMHERST MA US,19891019,43,39
GHCND:USC00190120,AMHERST MA US,19891020,52,40
GHCND:USC00190120,AMHERST MA US,19891021,69,42
GHCND:USC00190120,AMHERST MA US,19891022,52,33
GHCND:USC00190120,AMHERST MA US,19891023,63,29
GHCND:USC00190120,AMHERST MA US,19891024,67,30
GHCND:USC00190120,AMHERST MA US,19891025,72,35
GHCND:USC00190120,AMHERST MA US,19891026,74,38
GHCND:USC00190120,AMHERST MA US,19891027,74,34
GHCND:USC00190120,AMHERST MA US,19891028,75,45
GHCND:USC00190120,AMHERST MA US,19891029,77,41
GHCND:USC00190120,AMHERST MA US,19891030,73,38
GHCND:USC00190120,AMHERST MA US,19891031,72,48
GHCND:USC00190120,AMHERST MA US,19891101,62,50
GHCND:USC00190120,AMHERST MA US,19891102,58,35
GHCND:USC00190120,AMHERST MA US,19891103,54,41
GHCND:USC00190120,AMHERST MA US,19891104,47,28
GHCND:USC00190120,AMHERST MA US,19891105,52,31
GHCND:USC00190120,AMHERST MA US,19891106,56,40
GHCND:USC00190120,AMHERST MA US,19891107,57,31
GHCND:USC00190120,AMHERST MA US,19891108,56,46
GHCND:USC00190120,AMHERST MA US,19891109,53,47
GHCND:USC00190120,AMHERST MA US,19891110,54,34
GHCND:USC00190120,AMHERST MA US,19891111,53,31
GHCND:USC00190120,AMHERST MA US,19891112,54,33
GHCND:USC00190120,AMHERST MA US,19891113,48,21
GHCND:USC00190120,AMHERST MA US,19891114,70,38
GHCND:USC00190120,AMHERST MA US,19891115,71,58
GHCND:USC00190120,AMHERST MA US,19891116,66,60
GHCND:USC00190120,AMHERST MA US,19891117,61,32
GHCND:USC00190120,AMHERST MA US,19891118,45,28
GHCND:USC00190120,AMHERST MA US,19891119,37,25
GHCND:USC00190120,AMHERST MA US,19891120,50,33
GHCND:USC00190120,AMHERST MA US,19891121,46,16
GHCND:USC00190120,AMHERST MA US,19891122,33,17
GHCND:USC00190120,AMHERST MA US,19891123,33,20
GHCND:USC00190120,AMHERST MA US,19891124,34,0
GHCND:USC00190120,AMHERST MA US,19891125,40,18
GHCND:USC00190120,AMHERST MA US,19891126,42,34
GHCND:USC00190120,AMHERST MA US,19891127,45,30
GHCND:USC00190120,AMHERST MA US,19891128,56,34
GHCND:USC00190120,AMHERST MA US,19891129,56,25
GHCND:USC00190120,AMHERST MA US,19891130,36,12
GHCND:USC00190120,AMHERST MA US,19891201,35,16
GHCND:USC00190120,AMHERST MA US,19891202,22,5
GHCND:USC00190120,AMHERST MA US,19891203,26,8
GHCND:USC00190120,AMHERST MA US,19891204,20,4
GHCND:USC00190120,AMHERST MA US,19891205,32,-1
GHCND:USC00190120,AMHERST MA US,19891206,42,16
GHCND:USC00190120,AMHERST MA US,19891207,38,5
GHCND:USC00190120,AMHERST MA US,19891208,22,10
GHCND:USC00190120,AMHERST MA US,19891209,24,3
GHCND:USC00190120,AMHERST MA US,19891210,28,12
GHCND:USC00190120,AMHERST MA US,19891211,35,19
GHCND:USC00190120,AMHERST MA US,19891212,35,11
GHCND:USC00190120,AMHERST MA US,19891213,27,10
GHCND:USC00190120,AMHERST MA US,19891214,24,4
GHCND:USC00190120,AMHERST MA US,19891215,28,1
GHCND:USC00190120,AMHERST MA US,19891216,28,17
GHCND:USC00190120,AMHERST MA US,19891217,27,7
GHCND:USC00190120,AMHERST MA US,19891218,27,0
GHCND:USC00190120,AMHERST MA US,19891219,26,-4
GHCND:USC00190120,AMHERST MA US,19891220,27,11
GHCND:USC00190120,AMHERST MA US,19891221,26,3
GHCND:USC00190120,AMHERST MA US,19891222,19,1
GHCND:USC00190120,AMHERST MA US,19891223,16,-5
GHCND:USC00190120,AMHERST MA US,19891224,19,-10
GHCND:USC00190120,AMHERST MA US,19891225,25,-6
GHCND:USC00190120,AMHERST MA US,19891226,30,20
GHCND:USC00190120,AMHERST MA US,19891227,24,4
GHCND:USC00190120,AMHERST MA US,19891228,29,10
GHCND:USC00190120,AMHERST MA US,19891229,27,5
GHCND:USC00190120,AMHERST MA US,19891230,20,13
GHCND:USC00190120,AMHERST MA US,19891231,31,19
GHCND:USC00190120,AMHERST MA US,19900101,39,29
GHCND:USC00190120,AMHERST MA US,19900102,40,16
GHCND:USC00190120,AMHERST MA US,19900103,46,18
GHCND:USC00190120,AMHERST MA US,19900104,46,20
GHCND:USC00190120,AMHERST MA US,19900105,44,33
GHCND:USC00190120,AMHERST MA US,19900106,44,22
GHCND:USC00190120,AMHERST MA US,19900107,42,17
GHCND:USC00190120,AMHERST MA US,19900108,38,21
GHCND:USC00190120,AMHERST MA US,19900109,42,19
GHCND:USC00190120,AMHERST MA US,19900110,42,34
GHCND:USC00190120,AMHERST MA US,19900111,38,33
GHCND:USC00190120,AMHERST MA US,19900112,41,29
GHCND:USC00190120,AMHERST MA US,19900113,37,22
GHCND:USC00190120,AMHERST MA US,19900114,27,8
GHCND:USC00190120,AMHERST MA US,19900115,29,12
GHCND:USC00190120,AMHERST MA US,19900116,50,19
GHCND:USC00190120,AMHERST MA US,19900117,54,28
GHCND:USC00190120,AMHERST MA US,19900118,60,45
GHCND:USC00190120,AMHERST MA US,19900119,56,32
GHCND:USC00190120,AMHERST MA US,19900120,35,18
GHCND:USC00190120,AMHERST MA US,19900121,31,28
GHCND:USC00190120,AMHERST MA US,19900122,31,12
GHCND:USC00190120,AMHERST MA US,19900123,42,22
GHCND:USC00190120,AMHERST MA US,19900124,42,21
GHCND:USC00190120,AMHERST MA US,19900125,40,27
GHCND:USC00190120,AMHERST MA US,19900126,42,34
GHCND:USC00190120,AMHERST MA US,19900127,44,26
GHCND:USC00190120,AMHERST MA US,19900128,49,34
GHCND:USC00190120,AMHERST MA US,19900129,46,30
GHCND:USC00190120,AMHERST MA US,19900130,42,31
GHCND:USC00190120,AMHERST MA US,19900131,42,18
GHCND:USC00190120,AMHERST MA US,19900201,46,19
GHCND:USC00190120,AMHERST MA US,19900202,46,38
GHCND:USC00190120,AMHERST MA US,19900203,39,19
GHCND:USC00190120,AMHERST MA US,19900204,31,27
GHCND:USC00190120,AMHERST MA US,19900205,32,13
GHCND:USC00190120,AMHERST MA US,19900206,44,9
GHCND:USC00190120,AMHERST MA US,19900207,50,23
GHCND:USC00190120,AMHERST MA US,19900208,51,19
GHCND:USC00190120,AMHERST MA US,19900209,54,36
GHCND:USC00190120,AMHERST MA US,19900210,54,39
GHCND:USC00190120,AMHERST MA US,19900211,42,24
GHCND:USC00190120,AMHERST MA US,19900212,43,12
GHCND:USC00190120,AMHERST MA US,19900213,44,13
